#Model files used:,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-18,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-19,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-20,
#Model used:, CTIPe
#Coordinates:, GDZ, sph
#utc_time,c1,c2,c3,net_idx,rho,
#[s],[deg],[deg],[km],[],[kg/m**3],
1426665640.511379,-160.83229062773898,62.46337727567995,363.75504845570816,282,7.971571808741679e-12,
1426665660.5131924,-159.48772428244723,62.02637800027751,364.87320333329353,283,7.750989098688006e-12,
1426665680.5150058,-158.14315793715554,61.5555401664562,365.9832021226097,284,7.524301840433988e-12,
1426665700.5168192,-156.79859159186384,61.051120640311666,367.0844391142066,285,7.292811915165721e-12,
1426665720.5186327,-155.45402524657214,60.513394608468595,368.1763133786424,286,7.0541448941025206e-12,
1426665740.520446,-154.10945890128045,59.94265542795233,369.25822909432156,287,6.803964804672752e-12,
1426665760.5222595,-152.7648925559887,59.33921446614759,370.32959587254544,288,6.558131785807887e-12,
1426665780.524073,-151.420326210697,58.70340093093166,371.38982907959996,289,6.299363746718619e-12,
1426665800.5258863,-150.0757598654053,58.035561691074726,372.438350155703,290,6.030691727530034e-12,
1426665820.5276997,-148.7311935201136,57.33606108700518,373.47458693063805,291,5.7773325388181295e-12,
1426665840.5295131,-147.3866271748219,56.60528073204332,374.4979739359029,292,5.512168805404734e-12,
1426665860.5313265,-146.04206082953021,55.843619304211785,375.507952713201,293,5.2427154564028375e-12,
1426665880.53314,-144.69749448423846,55.051492328736316,376.5039721191093,294,4.978952059059837e-12,
1426665900.5349534,-143.35292813894677,54.229331951355555,377.4854886257552,295,4.825613745710554e-12,
1426665920.5367668,-142.00836179365507,53.37758670256339,378.4519666173385,296,4.7527165875705135e-12,
1426665940.5385802,-140.66379544836337,52.49672125291272,379.40287868233753,297,4.678859097069422e-12,
1426665960.5403936,-139.31922910307168,51.5872161595139,380.33770590123873,298,4.604484923935384e-12,
1426665980.542207,-137.97466275777998,50.64956760386626,381.2559381296341,299,4.529050615894217e-12,
1426666000.5440204,-136.63009641248823,49.6842871211658,382.15707427653075,300,4.455380766792785e-12,
1426666020.5458338,-135.28553006719653,48.69190132123656,383.0406225777219,301,4.383878109702693e-12,
1426666040.547647,-133.94096372190484,47.67295160123805,383.906100864069,302,4.314507272566879e-12,
1426666060.5494604,-132.59639737661314,46.62799385030549,384.7530368245503,303,4.248733209542445e-12,
1426666080.5512738,-131.25183103132144,45.557598146283794,385.5809682639297,304,4.1865927845395e-12,
1426666100.5530872,-129.90726468602975,44.462348444721094,386.3894433549089,305,4.126686993329989e-12,
1426666120.5549006,-128.562698340738,43.342842260291036,387.1780208846214,306,4.0671615282875274e-12,
1426666140.556714,-127.2181319954463,42.199690340818094,387.94627049533716,307,4.0103505973916084e-12,
1426666160.5585275,-125.8735656501546,41.03351633408332,388.69377291924474,308,3.94988026488346e-12,
1426666180.560341,-124.52899930486291,39.84495644759275,389.42012020718283,309,3.886701482728524e-12,
1426666200.5621543,-123.18443295957121,38.634659101493554,390.12491595119815,310,3.817271176645786e-12,
1426666220.5639677,-121.83986661427952,37.40328457482783,390.80777550080535,311,3.745117859598166e-12,
1426666240.565781,-120.49530026898776,36.15150464531661,391.46832617283434,312,3.6688155109507904e-12,
1426666260.5675945,-119.15073392369607,34.88000222287074,392.10620745474733,313,3.5884131627700856e-12,
1426666280.569408,-117.80616757840437,33.58947097702874,392.7210712013174,314,3.506575584874975e-12,
1426666300.5712214,-116.46160123311267,32.28061495852454,393.31258182455883,315,3.4245327630897783e-12,
1426666320.5730348,-115.11703488782098,30.954148215191825,393.88041647680836,316,3.3471279672230007e-12,
1426666340.5748482,-113.77246854252928,29.61079440241453,394.4242652268543,317,3.2719157673763743e-12,
1426666360.5766616,-112.42790219723753,28.25128638833581,394.9438312290203,318,3.20115005729568e-12,
1426666380.578475,-111.08333585194583,26.876365854040984,395.4388308851096,319,3.130935192468746e-12,
1426666400.5802884,-109.73876950665414,25.486782888932684,395.9089939991226,320,3.0557881472660913e-12,
1426666420.5821018,-108.39420316136244,24.08329558151872,396.3540639246623,321,2.974997924477679e-12,
1426666440.5839152,-107.04963681607074,22.66666960583607,396.77379770494804,322,2.8884369014257193e-12,
1426666460.5857286,-105.70507047077899,21.23767780373654,397.16796620536127,323,2.803277605567925e-12,
1426666480.5875418,-104.3605041254873,19.797099763262104,397.53635423844946,324,2.7205223418652344e-12,
1426666500.5893552,-103.0159377801956,18.34572139333976,397.8787606813226,325,2.6481898749242376e-12,
1426666520.5911686,-101.6713714349039,16.884334495028064,398.1949985853754,326,2.5929393589326007e-12,
1426666540.592982,-100.32680508961221,15.41373632954916,398.4848952782777,327,2.5491374192872046e-12,
1426666560.5947955,-98.98223874432051,13.934729183342114,398.7482924581759,328,2.5159872134912767e-12,
1426666580.5966089,-97.63767239902876,12.44811993037464,398.9850462800548,329,2.5012094363557556e-12,
1426666600.5984223,-96.29310605373706,10.954719591952067,399.1950274342121,330,2.4902450223130764e-12,
1426666620.6002357,-94.94853970844537,9.455342894263874,399.378121216804,331,2.482455689007126e-12,
1426666640.602049,-93.60397336315367,7.950807823908867,399.5342275924214,332,2.4791913312751275e-12,
1426666660.6038625,-92.25940701786197,6.441935181641719,399.6632612486649,333,2.483684307844685e-12,
1426666680.605676,-90.91484067257028,4.92954813458417,399.76515164268653,334,2.4964906626616096e-12,
1426666700.6074893,-89.57027432727853,3.414471767145377,399.83984303967486,335,2.5218850688259294e-12,
1426666720.6093028,-88.22570798198683,1.89753263089618,399.8872945432612,336,2.5572159267813015e-12,
1426666740.6111162,-86.88114163669513,0.37955829364293686,399.9074801178302,337,2.5935411021503898e-12,
1426666760.6129296,-85.53657529140344,-1.138623112052909,399.9003886027242,338,2.6211437469580987e-12,
1426666780.614743,-84.19200894611174,-2.6561833406635134,399.8660237183316,339,2.642579187504136e-12,
1426666800.6165564,-82.84744260082005,-4.172294485544857,399.8044040640572,340,2.6576621924499205e-12,
1426666820.6183698,-81.50287625552829,-5.686129430602177,399.7155631081755,341,2.6686021886857705e-12,
1426666840.6201832,-80.1583099102366,-7.196862301523976,399.59954916957173,342,2.6779889400824673e-12,
1426666860.6219966,-78.8137435649449,-8.703668916338694,399.4564253913817,343,2.6871167171642732e-12,
1426666880.62381,-77.4691772196532,-10.205727235048133,399.28626970654386,344,2.699546787873262e-12,
1426666900.6256235,-76.12461087436151,-11.702217808092193,399.08917479528276,345,2.719666822014726e-12,
1426666920.6274369,-74.78004452906981,-13.192324223400524,398.8652480345478,346,2.7485435265997487e-12,
1426666940.62925,-73.43547818377806,-14.675233551787008,398.6146114394328,347,2.789470656462798e-12,
1426666960.6310635,-72.09091183848636,-16.15013679044422,398.3374015966112,348,2.841140805508288e-12,
1426666980.6328769,-70.74634549319467,-17.616229304295707,398.03376958982085,349,2.906585299506358e-12,
1426667000.6346903,-69.40177914790297,-19.07271126496559,397.70388091743996,350,2.9742063631454004e-12,
1426667020.6365037,-68.05721280261128,-20.518788087125788,397.3479154021995,351,3.0440339033063642e-12,
1426667040.638317,-66.71264645731958,-21.95367086198297,396.9660670930804,352,3.1151036923008117e-12,
1426667060.6401305,-65.36808011202783,-23.37657678766852,396.55854415945043,353,3.18506330252938e-12,
1426667080.641944,-64.02351376673613,-24.786729596296986,396.1255687774966,354,3.250665704376849e-12,
1426667100.6437573,-62.678947421444434,-26.18335997745996,395.66737700901723,355,3.3115385311874824e-12,
1426667120.6455708,-61.33438107615274,-27.56570599792407,395.18421867263754,356,3.3631448846512305e-12,
1426667140.6473842,-59.98981473086104,-28.933013517304573,394.6763572075217,357,3.4035247762527755e-12,
1426667160.6491976,-58.64524838556929,-30.284536599487502,394.14406952965226,358,3.434862447416153e-12,
1426667180.651011,-57.30068204027759,-31.61953791957581,393.5876458807593,359,3.451063253729986e-12,
1426667200.6528244,-55.9561156949859,-32.937289166137894,393.00738966997807,360,3.455462962692469e-12,
1426667220.6546378,-54.6115493496942,-34.23707143853868,392.4036173083242,361,3.455425694071489e-12,
1426667240.6564512,-53.266983004402505,-35.51817563913651,391.7766580360751,362,3.453490586649537e-12,
1426667260.6582646,-51.92241665911081,-36.779902860132346,391.1268537431526,363,3.4581567035621325e-12,
1426667280.660078,-50.577850313819056,-38.021564764859576,390.4545587826047,364,3.4652153552097953e-12,
1426667300.6618915,-49.23328396852736,-39.24248396330677,389.7601397772875,365,3.483570569910953e-12,
1426667320.6637049,-47.888717623235664,-40.44199438166867,389.04397541985435,366,3.509521646659512e-12,
1426667340.6655183,-46.54415127794397,-41.61944162572347,388.30645626615876,367,3.5451787219205763e-12,
1426667360.6673317,-45.19958493265227,-42.77418333783815,387.54798452218705,368,3.5909994556201188e-12,
1426667380.6691449,-43.855018587360576,-43.905589547407615,386.76897382463403,369,3.640416012546347e-12,
1426667400.6709583,-42.51045224206882,-45.01304301453563,385.96984901524314,370,3.7000227371871365e-12,
1426667420.6727717,-41.16588589677713,-46.09593956677089,385.15104590903337,371,3.762136207568877e-12,
1426667440.674585,-39.82131955148543,-47.15368842871387,384.3130110565404,372,3.8286702583689815e-12,
1426667460.6763985,-38.476753206193735,-48.18571254431499,383.4562015001998,373,3.892503733653088e-12,
1426667480.678212,-37.13218686090204,-49.191448891688225,382.5810845250078,374,3.956360121747761e-12,
1426667500.6800253,-35.78762051561034,-50.17034879026829,381.6881374035924,375,4.01731063570379e-12,
1426667520.6818388,-34.44305417031859,-51.12187820014388,380.7778471358381,376,4.083148002109858e-12,
1426667540.6836522,-33.09848782502689,-52.04551801340381,379.85071018320144,377,4.149204368783178e-12,
1426667560.6854656,-31.753921479735197,-52.94076433733685,378.9072321978664,378,4.216352467099423e-12,
1426667580.687279,-30.4093551344435,-53.8071287693309,377.94792774688534,379,4.2836075232001935e-12,
1426667600.6890924,-29.064788789151805,-54.64413866332172,376.97332003145607,380,4.353291100286971e-12,
1426667620.6909058,-27.720222443860052,-55.45133738764532,375.98394060148945,381,4.424251145317462e-12,
1426667640.6927192,-26.375656098568356,-56.22828457415402,374.9803290656209,382,4.4953230945634544e-12,
1426667660.6945326,-25.03108975327666,-56.97455635845969,373.96303279682724,383,4.566163328880607e-12,
1426667680.696346,-23.686523407984964,-57.68974561117343,372.93260663380596,384,4.797214146360545e-12,
1426667700.6981595,-22.341957062693268,-58.373462160015514,371.889612578283,385,5.0432504721619225e-12,
1426667720.6999729,-20.997390717401572,-59.025333002674266,370.83461948841153,386,5.284825949940119e-12,
1426667740.7017863,-19.652824372109876,-59.645002510297836,369.76820276843137,387,5.519383110476573e-12,
1426667760.7035997,-18.30825802681818,-60.23213262150799,368.690944054756,388,5.741919530131438e-12,
1426667780.705413,-16.963691681526484,-60.78640302682984,367.6034308986605,389,5.974558753660359e-12,
1426667800.7072265,-15.619125336234674,-61.30751134343697,366.50625644574234,390,6.2093995551458e-12,
1426667820.7090397,-14.274558990942978,-61.795173280116806,365.4000191123298,391,6.444378959690037e-12,
1426667840.710853,-12.929992645651282,-62.24912279236596,364.28532225901586,392,6.668318517827237e-12,
1426667860.7126665,-11.585426300359586,-62.66911222753105,363.1627738614936,393,6.887782583818927e-12,
1426667880.71448,-10.24085995506789,-63.05491245991599,362.0329861788747,394,7.11070188987843e-12,
1426667900.7162933,-8.896293609776194,-63.40631301578163,360.89657541967074,395,7.335370598190582e-12,
1426667920.7181067,-7.551727264484498,-63.72312218817005,359.75416140562015,396,7.558295994070013e-12,
1426667940.7199202,-6.207160919192802,-64.00516714149045,358.60636723354327,397,7.785014074632748e-12,
1426667960.7217336,-4.862594573901106,-64.25229400580977,357.4538189354119,398,8.009626780764914e-12,
1426667980.723547,-3.51802822860941,-64.46436796079668,356.29714513681625,399,8.235255987187066e-12,
1426668000.7253604,-2.1734618833177137,-64.64127330927283,355.136976714018,400,8.46378026712593e-12,
1426668020.7271738,-0.8288955380260177,-64.78291354033173,353.9739464497747,401,8.693515690344915e-12,
1426668040.7289872,0.5156708072657921,-64.8892113819903,352.8086886881249,402,8.928132662313997e-12,
1426668060.7308006,1.8602371525574881,-64.96010884334459,351.64183898832056,403,9.176061790000124e-12,
1426668080.732614,3.204803497849184,-64.99556724620697,350.4740337780973,404,9.418323935706392e-12,
1426668100.7344275,4.54936984314088,-64.99556724620697,349.30591000647064,405,9.662135100789778e-12,
1426668120.7362409,5.893936188432576,-64.96010884334459,348.13810479624743,406,9.900479797175679e-12,
1426668140.7380543,7.238502533724272,-64.8892113819903,346.9712550964431,407,1.0137016186585382e-11,
1426668160.7398677,8.583068879015968,-64.78291354033173,345.80599733479323,408,1.0371844914490373e-11,
1426668180.741681,9.927635224307664,-64.64127330927283,344.64296707055,409,1.0599754840369514e-11,
1426668200.7434945,11.27220156959936,-64.46436796079668,343.48279864775174,410,1.0826166414312281e-11,
1426668220.745308,12.616767914891057,-64.25229400580977,342.3261248491561,411,1.1044105148578409e-11,
1426668240.7471213,13.961334260182753,-64.00516714149045,341.17357655102467,412,1.12625135639384e-11,
1426668260.7489347,15.305900605474449,-63.72312218817006,340.0257823789479,413,1.1479773912397645e-11,
1426668280.750748,16.65046695076626,-63.40631301578163,338.8833683648972,414,1.1694643468237701e-11,
1426668300.7525613,17.995033296057954,-63.05491245991599,337.7469576056933,415,1.1903401735986117e-11,
1426668320.7543747,19.33959964134965,-62.669112227531066,336.6171699230744,416,1.2116394173654049e-11,
1426668340.7561882,20.684165986641347,-62.24912279236597,335.49462152555213,417,1.2322860230692767e-11,
1426668360.7580016,22.028732331933043,-61.79517328011682,334.37992467223813,418,1.2532529181264458e-11,
1426668380.759815,23.37329867722474,-61.30751134343698,333.27368733882565,419,1.2740712073815215e-11,
1426668400.7616284,24.717865022516435,-60.786403026829845,332.17651288590747,420,1.2945204129469747e-11,
1426668420.7634418,26.06243136780813,-60.23213262150801,331.088999729812,421,1.3613624695470188e-11,
1426668440.7652552,27.406997713099827,-59.64500251029784,330.0117410161366,422,1.4316860288492012e-11,
1426668460.7670686,28.751564058391523,-59.02533300267427,328.9453242961564,423,1.500839359257803e-11,
1426668480.768882,30.09613040368322,-58.373462160015535,327.89033120628505,424,1.5682616715428575e-11,
1426668500.7706954,31.44069674897503,-57.689745611173436,326.84733715076203,425,1.6350184150443374e-11,
1426668520.7725089,32.785263094266725,-56.974556358459694,325.8169109877408,426,1.7026449803284124e-11,
1426668540.7743223,34.12982943955842,-56.22828457415404,324.79961471894705,427,1.7695584694066787e-11,
1426668560.7761357,35.47439578485012,-55.45133738764533,323.79600318307854,428,1.837310392703491e-11,
1426668580.777949,36.81896213014181,-54.64413866332173,322.80662375311186,429,1.901858937899698e-11,
1426668600.7797625,38.16352847543351,-53.80712876933091,321.83201603768265,430,1.9659467747580695e-11,
1426668620.781576,39.508094820725205,-52.94076433733686,320.87271158670154,431,2.0311105737640644e-11,
1426668640.7833893,40.8526611660169,-52.045518013403836,319.9292336013665,432,2.095209170833819e-11,
1426668660.7852027,42.1972275113086,-51.1218782001439,319.00209664872983,433,2.159793033990864e-11,
1426668680.7870162,43.54179385660029,-50.1703487902683,318.0918063809755,434,2.2238572164276585e-11,
1426668700.7888296,44.88636020189199,-49.19144889168825,317.19885925956027,435,2.2867851554322626e-11,
1426668720.7906427,46.230926547183685,-48.185712544314995,316.3237422843681,436,2.34876163805346e-11,
1426668740.7924562,47.575492892475495,-47.153688428713885,315.46693272802764,437,2.4094952376492206e-11,
